NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPED_ELEMENTS_COUPLING,TYPED_ELEMENTS_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,1,1,0,0,5,1,0,0,9,2,0.057142857142857,33,0,0,0,9,14,4,2,95,39,4,13,195,0.5,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,1,0,1,6,3,0,0,15,2,0.105263157894737,17,0,0,0,4,9,1,3,48,23,0,6,107,0.333333333333333,0.2,0.333333333333333,1,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.153846153846154,0,1,0
0,0,0,4,0,0,9,4,0,0,16,3,0.3,7,0,0,0,9,8,0,2,40,17,7,2,93,1,0.272727272727273,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,0,0,3,2,1,0,5,2,0.060606060606061,31,0,0,0,11,17,5,2,81,32,10,5,114,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0,0,0,0,0.333333333333333,0.0625,0,0.333333333333333
0,0,7,9,0,1,57,22,7,7,85,12,0.705882352941176,5,0,0,0,1,2,1,0,13,3,0,1,21,1,1,0.25,0,1,1,0,0,1,0,1,0.25,1,1,0,0,1,1,0.75,0.25
0,0,1,3,2,0,13,6,0,1,26,7,0.304347826086957,16,0,0,0,7,10,2,0,40,14,3,5,108,1,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.375,0,0,0
0,0,0,2,0,0,5,1,0,0,7,3,0.125,21,0,0,0,5,55,2,0,141,50,1,11,359,0.037037037037037,0,0.8,0,0,0,0,0,1,0,1,0,0,0,0,0,0.125,0,0.6,0
0,0,0,1,0,1,5,3,0,0,8,2,0.05,38,0,0,0,16,104,3,3,231,77,2,15,402,0.666666666666667,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.056338028169014,0,0.2,0
0,0,1,1,0,0,5,2,1,0,9,2,0.052631578947369,36,0,0,0,6,36,2,0,110,39,2,7,370,0.5,0,0,0,0.5,0,0,0,1,0,1,0,0.5,0,0,0,0.5,0,0,0
0,0,2,8,0,0,29,12,0,4,54,9,0.209302325581395,34,0,0,0,16,24,3,0,107,46,11,11,310,1,0,0.142857142857143,0,0,0,0,0,1,0.142857142857143,1,0.142857142857143,1,0,0.142857142857143,0,0.466666666666667,0.152542372881356,0.428571428571429,0.714285714285714
0,0,1,5,1,0,15,6,0,3,39,8,0.296296296296296,19,0,0,0,6,12,2,1,44,17,3,6,105,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.555555555555556,0.3,0,1
0,0,0,1,1,1,10,4,0,0,13,4,0.058823529411765,64,0,1,0,27,77,8,10,276,91,7,30,535,1,0,0.2,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0
0,0,3,5,0,0,17,6,2,3,50,4,0.307692307692308,9,0,0,0,5,9,1,0,44,25,0,4,278,1,0,0,0,1,0,0,0,1,0,1,0,1,0.666666666666667,0,0.2,0.25,0,0,0
0,0,1,2,0,0,11,6,0,1,59,3,0.230769230769231,10,0,0,0,7,12,1,0,50,25,2,6,274,1,0.333333333333333,0.2,0.6,0,0,0,0,1,0.2,1,0.2,0.25,0,0.6,0,0.5,0,0.6,0
0,0,1,1,0,0,11,8,0,1,102,2,0.111111111111111,16,0,0,0,5,12,1,0,44,17,0,4,163,1,0.5,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.166666666666667,0,0.666666666666667,0
0,0,4,6,1,0,30,18,2,2,169,7,0.4375,9,0,0,0,6,11,1,0,36,14,3,5,110,1,0.6,0.333333333333333,0.5,1,0,0.333333333333333,0,1,0.166666666666667,1,0.333333333333333,1,0,0.333333333333333,0,0.666666666666667,0.5,0.333333333333333,0.333333333333333
1,0,6,7,0,0,28,8,4,0,46,2,0.055555555555556,34,0,0,0,26,58,2,1,146,43,9,8,271,1,0.25,0,0.2,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
0,0,1,1,0,0,11,9,0,0,111,2,0.057142857142857,33,0,0,0,16,42,4,1,147,72,2,13,740,0.333333333333333,0.2,0,0.25,0,0,0,0,1,0,1,0,0.111111111111111,0,0.5,0,0.137931034482759,0,0.5,0
0,0,0,1,0,0,3,2,0,0,9,2,0.021505376344086,91,0,0,0,38,97,7,1,340,148,7,27,1363,0.142857142857143,0,0.357142857142857,0,0,0,0,0,1,0.071428571428572,1,0.071428571428572,0,0,0,0,0.029268292682927,0.0234375,1,0.857142857142857
0,0,2,6,0,0,22,12,0,2,173,3,0.25,9,0,0,0,15,28,0,0,77,24,1,5,295,1,0.666666666666667,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,0.409090909090909,0.31578947368421,0.333333333333333,0.333333333333333
0,0,2,1,0,0,5,1,1,0,5,2,0.035087719298246,55,0,2,0,44,81,2,4,262,85,30,10,485,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0.037735849056604,0,0.75,0
0,0,1,2,0,0,6,2,0,0,17,2,0.090909090909091,20,0,0,0,4,8,3,0,56,28,5,6,117,1,0,0,0,0,0,0,0,1,0,1,0,0.2,0,0,0,0.285714285714286,0,0,0
0,0,1,1,0,1,6,2,1,0,7,2,0.068965517241379,27,0,0,0,20,28,2,1,97,27,17,4,165,0.5,0.25,0,0,0.25,0,0,0,1,0,1,0,0.055555555555556,0,0.5,0,0.2,0.028301886792453,0.5,1
0,0,0,3,0,0,5,2,0,0,12,2,0.047619047619048,40,0,0,1,21,25,1,5,106,32,18,5,164,1,0.5,0.142857142857143,0.285714285714286,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0,0.214285714285714,0.050420168067227,0.428571428571429,1
0,0,1,2,0,0,5,1,0,1,7,2,0.086956521739131,21,0,0,0,13,28,1,0,83,29,5,8,191,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,0.5,0,0.333333333333333,0
0,0,1,2,0,0,7,3,1,0,12,2,0.068965517241379,27,0,0,0,9,25,4,2,90,37,8,3,115,0.5,0,0.666666666666667,0,0.5,0,0.666666666666667,0,1,0.333333333333333,1,0.333333333333333,0.1,0,0.666666666666667,0,0.25,0.105263157894737,0.666666666666667,0.666666666666667
0,0,5,2,0,3,19,5,4,0,31,4,0.210526315789474,15,0,0,0,5,7,1,0,34,13,4,6,64,1,0.333333333333333,0,0,1,0,0,0,1,0,1,0,1,0.5,0,0.333333333333333,1,0.6,0,0
0,0,6,19,2,2,59,19,5,3,79,15,0.46875,17,0,0,0,6,12,1,1,51,18,8,6,59,1,0.8,0,0,0.8,0,0,0,1,0,1,0,1,0.142857142857143,0,0.333333333333333,1,0.75,0,0
0,0,0,2,0,0,4,2,1,0,5,2,0.043478260869565,44,0,0,0,18,41,3,5,141,49,19,13,184,0.5,0.142857142857143,0,0.111111111111111,0.142857142857143,0,0.111111111111111,0,1,0,1,0,0,0,0,0,0.044117647058824,0.014084507042254,0.777777777777778,0.777777777777778
0,0,0,1,0,0,3,2,0,0,7,2,0.054054054054054,35,0,0,0,17,35,5,4,119,38,15,9,143,1,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.12280701754386,0,0.5,0
0,0,0,3,0,0,5,2,1,0,5,2,0.021276595744681,92,0,2,0,59,99,18,7,409,149,70,24,537,0.5,0.2,0,0,0.2,0,0,0,1,0,1,0,0,0,0,0,0.015706806282723,0.005154639175258,0.875,0.875
0,0,15,24,0,0,88,35,5,5,270,11,0.846153846153846,2,0,0,0,2,5,0,0,15,6,1,2,57,1,1,0.4,0,1,0,0.2,0,1,0,1,0.2,1,1,0.2,0.2,1,0,0.4,0
0,0,0,1,0,0,10,5,0,2,28,5,0.294117647058824,12,0,0,0,21,36,1,0,126,56,15,6,383,0.5,0.4,0,0.25,0,0,0,0,0.5,0.125,1,0,0,0,0,0,0.090909090909091,0,0.25,0
0,0,4,4,2,0,22,8,4,0,28,9,0.333333333333333,18,0,0,0,6,14,1,0,46,17,3,6,66,1,0,0,0,1,0,0,0,1,0,1,0,0.571428571428571,0,0.25,0,0.470588235294118,0,0.5,0
0,0,1,5,0,0,10,4,1,0,25,2,0.142857142857143,12,0,0,0,4,10,2,0,48,13,3,4,103,0.666666666666667,0.5,0.25,0.5,0.5,0,0.25,0,1,0.25,1,0.25,0.25,0,0.5,0,0.6,0.186046511627907,0.25,1
0,0,0,3,0,0,6,3,0,0,7,2,0.045454545454546,42,0,0,2,22,38,2,5,146,69,14,9,639,1,0.5,0.142857142857143,0.285714285714286,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0,0,0,0,0
0,1,7,14,1,2,74,38,3,6,405,23,0.793103448275862,6,0,0,0,3,7,0,3,33,11,1,2,56,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0
0,0,11,4,3,1,42,10,8,2,58,15,0.714285714285714,6,0,0,0,0,2,1,0,9,4,0,0,12,1,1,0.75,0,1,1,0.75,0,1,0.5,1,1,1,0,1,0,1,0.8,1,0
0,0,1,1,0,0,11,4,1,0,31,3,0.125,21,0,0,0,5,15,4,1,93,33,2,7,193,0.5,0,0.222222222222222,0,0.5,0,0.222222222222222,0,1,0.111111111111111,1,0.111111111111111,0.166666666666667,0,0.444444444444444,0,0.5,0.161290322580645,0.222222222222222,0.888888888888889
0,0,1,2,0,0,5,2,1,0,9,2,0.090909090909091,20,0,0,0,4,12,1,1,68,24,2,7,131,0.333333333333333,0,0.25,0,0.333333333333333,0,0.25,0,0.333333333333333,0.25,0.333333333333333,0.25,0.2,0,0.25,0,0.333333333333333,0.125,0.25,0.5
0,0,1,2,0,0,5,2,1,0,9,2,0.090909090909091,20,0,0,0,4,12,1,1,68,24,2,7,131,0.333333333333333,0,0.25,0,0.333333333333333,0,0.25,0,0.333333333333333,0.25,0.333333333333333,0.25,0.2,0,0.25,0,0.333333333333333,0.125,0.25,0.5
0,0,0,1,1,1,11,4,0,1,6,6,0.12,44,0,0,0,3,14,9,7,139,50,3,8,177,0.75,0,0.222222222222222,0,0,0,0,0,1,0.111111111111111,1,0.111111111111111,0,0,0,0,0.04,0,0.444444444444444,0
0,0,2,2,0,0,6,2,0,0,13,2,0.058823529411765,32,0,0,0,9,15,2,6,93,26,2,10,117,1,0.5,0,0.111111111111111,0,0,0,0,1,0,1,0,1,0,0,0,1,0.294117647058824,0,0.444444444444444
0,0,2,3,1,0,23,9,2,4,36,12,0.203389830508475,47,0,0,0,20,18,6,6,145,35,14,9,154,1,0.5,0,0,1,0.5,0,0,1,0,1,0,1,0.058823529411765,0,1,1,0.636363636363636,0,0
0,0,8,37,4,0,140,41,1,11,210,52,0.88135593220339,7,0,0,0,4,8,0,0,26,7,0,3,51,1,1,0,0.142857142857143,1,0,0,0,1,0.142857142857143,1,0,1,0.8,0.142857142857143,0.142857142857143,1,1,0.142857142857143,0
0,0,1,4,0,0,13,4,0,1,25,3,0.090909090909091,30,0,0,0,11,43,1,0,132,42,2,9,217,1,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0.166666666666667,0,0.076923076923077,0,0.384615384615385,0.178571428571429,0,0
0,0,1,1,0,0,3,1,0,0,6,2,0.08,23,0,0,0,12,32,2,0,111,35,3,10,192,0.2,0,0.333333333333333,0,0,0,0,0,1,0,1,0,1,0,0,0,0.137931034482759,0,0.666666666666667,0
0,0,4,8,0,0,17,3,1,0,18,2,0.1,18,0,0,0,12,16,3,2,57,15,4,3,134,1,0.25,0.166666666666667,0.666666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0,1,0.428571428571429,0.166666666666667,0.333333333333333
0,0,7,17,0,0,40,11,0,1,55,13,0.433333333333333,17,0,0,0,17,18,0,0,75,22,8,6,110,1,0.666666666666667,0,0.153846153846154,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,6,17,0,0,38,10,0,1,52,13,0.419354838709678,18,0,0,0,18,21,0,0,81,24,8,6,116,1,0.666666666666667,0,0,0,0,0,0,1,0,1,0,0.8,0.666666666666667,0.076923076923077,0,0.666666666666667,0.581395348837209,0,0.615384615384615
0,0,4,9,0,1,21,5,1,0,25,3,0.157894736842105,16,0,0,0,10,14,3,0,46,10,3,3,91,1,0.75,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0,1,0.428571428571429,0.166666666666667,0.333333333333333
0,0,2,3,0,0,12,4,1,2,16,5,0.416666666666667,7,0,1,0,11,15,0,2,57,17,5,4,144,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0.2,1,0,0.2,0,0.666666666666667,0.044776119402985,0.2,0.6
0,0,1,3,0,0,10,5,0,1,17,3,0.25,9,0,1,0,5,15,0,1,59,29,5,5,211,1,1,0.25,0.25,0,0,0,0,1,0.25,1,0.25,0.5,0,0.25,0,1,0,0.25,0
0,0,1,2,0,0,6,2,0,0,8,2,0.181818181818182,9,0,0,0,7,10,0,2,43,17,5,5,122,1,0.5,0.25,0.5,0,0,0,0,1,0.25,1,0.25,0.333333333333333,0,0.75,0,0,0,0,0
0,0,2,2,0,0,10,4,2,0,26,3,0.166666666666667,15,0,0,0,20,44,0,0,118,40,17,6,164,0.666666666666667,0,0,0,0.5,0,0,0,1,0,1,0,0.1,0,0.333333333333333,0,0.4,0.135135135135135,0,0.666666666666667
0,0,0,1,0,1,4,2,0,0,7,2,0.181818181818182,9,0,0,0,6,8,1,0,35,15,2,2,98,0.666666666666667,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0,0,0,0
0,0,0,2,0,0,4,2,0,0,9,2,0.076923076923077,24,0,0,0,9,19,3,1,85,34,4,6,180,0.333333333333333,0.25,0.142857142857143,0.285714285714286,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0,0,0,0,0.142857142857143,0,0.714285714285714,0
0,0,4,6,2,1,30,10,2,1,50,10,0.909090909090909,1,0,0,0,1,1,0,0,3,0,0,1,4,1,0,0.666666666666667,0,1,0,0,0,1,0.333333333333333,1,0.666666666666667,1,0.75,0,0.666666666666667,1,1,0,0
0,0,1,1,0,0,7,3,1,0,13,2,0.068965517241379,27,0,0,1,11,12,0,3,75,22,11,8,121,1,0.5,0.25,0.5,0.5,0,0.5,0,1,0.25,1,0.25,0.083333333333333,0,0.75,0,0.208333333333333,0,0.75,0
0,0,6,19,3,0,73,26,0,12,221,32,0.96969696969697,1,0,0,0,0,1,0,0,2,1,0,0,2,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,1,0,0.333333333333333,1,1,0.333333333333333,1
0,0,1,4,2,1,24,8,1,1,50,9,0.321428571428571,19,0,0,0,2,27,2,0,82,27,2,6,173,0.6,0.5,0,0,0.5,0,0,0,1,0,1,0,1,0,0.333333333333333,0,0.384615384615385,0,1,0
0,0,2,1,0,0,6,2,1,0,16,2,0.153846153846154,11,0,0,0,6,12,1,0,34,10,1,3,61,1,0,0.142857142857143,0,1,0,0.142857142857143,0,1,0.142857142857143,1,0.142857142857143,0.5,0,0.285714285714286,0,0.5,0,0.285714285714286,0
0,0,7,15,4,0,63,23,2,7,136,20,0.070175438596491,265,0,1,0,78,113,31,5,584,179,33,46,1012,1,0,0,0,0.5,0,0,0,1,0,1,0,0.5,0,0,0,0.333333333333333,0.213793103448276,0,0.714285714285714
0,0,12,16,3,0,78,27,8,3,164,18,0.857142857142857,3,0,0,0,2,2,1,0,11,7,2,0,55,1,1,0,0,1,0,0,0,1,0,1,0,0.923076923076923,0,0.666666666666667,0,1,1,0.333333333333333,0
0,0,1,2,1,0,7,3,0,0,7,4,0.25,12,0,0,0,3,11,2,0,34,11,0,3,60,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0
0,0,3,3,0,1,13,4,3,0,23,2,0.03921568627451,49,0,1,0,25,39,3,2,154,54,9,19,426,1,0.5,0,0,1,0,0,0,1,0,1,0,1,0.142857142857143,0,0.25,1,0.144736842105263,0,0.5
0,0,0,1,0,0,3,2,0,0,9,2,0.105263157894737,17,0,0,0,9,12,1,0,51,24,8,4,148,1,0.111111111111111,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.020833333333333,0,1,0
0,0,3,5,0,1,16,4,1,1,28,3,0.0625,45,0,0,0,16,34,3,4,140,58,17,8,326,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0.25,1,0.5,0.25,0.25,0.454545454545455,0,0.25,0
0,0,1,1,0,0,4,0,0,0,2,2,0.133333333333333,13,0,0,0,8,9,2,0,44,13,1,6,84,0,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.0625,0,0.333333333333333,0
0,0,0,1,0,0,3,2,0,0,17,2,0.055555555555556,34,0,1,0,7,20,5,0,73,26,3,8,185,0.333333333333333,0.2,0.5,0.75,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0.2,0,1,0
0,0,1,1,0,0,4,0,0,0,2,2,0.1,18,0,0,0,6,6,3,2,55,19,4,4,74,0,0,0,0,0,0,0,0,1,0,1,0,0.333333333333333,0,0.333333333333333,0,0,0,0,0
0,0,1,1,0,0,4,0,0,0,2,2,0.105263157894737,17,0,0,0,8,11,3,0,54,14,1,6,76,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0.333333333333333,0,0.2,0,0,0,0,0
0,0,0,1,0,0,3,2,0,0,8,2,0.111111111111111,16,0,0,0,7,14,1,0,42,10,2,4,83,0.5,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0,0,0,0,0.333333333333333,0.135135135135135,0.333333333333333,1
0,0,12,5,0,0,45,16,10,1,83,9,0.818181818181818,2,0,0,0,2,1,0,2,9,3,2,0,13,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.333333333333333,1,0.666666666666667,1,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,1,3,1,0,13,3,0,1,24,6,0.260869565217391,17,0,0,0,9,16,4,0,61,17,8,3,116,1,0.5,0.142857142857143,0.142857142857143,0,0,0,0,1,0.142857142857143,1,0.142857142857143,0.5,0,0.285714285714286,0,1,0.454545454545455,0.142857142857143,0.428571428571429
0,0,2,3,0,0,9,1,0,1,14,2,0.133333333333333,13,0,2,0,50,68,1,2,152,13,0,6,270,0.333333333333333,0,0,0,0,0,0,0,1,0,1,0,0.5,0,0,0,0.166666666666667,0.133333333333333,0.666666666666667,0.333333333333333
0,0,5,5,0,0,19,5,1,2,41,5,0.555555555555556,4,0,0,0,21,22,0,0,51,6,1,2,116,1,0.5,0,0,0.5,0,0,0,1,0,1,0,1,0,0,0,1,0.375,0,0.333333333333333
0,0,1,1,0,1,7,4,0,0,42,2,0.095238095238095,19,0,0,0,24,35,2,0,145,72,13,11,673,0.333333333333333,0,0.272727272727273,0,0,0,0,0,1,0.090909090909091,1,0.090909090909091,0.142857142857143,0,0.545454545454545,0,0.133333333333333,0,0.454545454545455,0
0,0,0,12,0,0,17,5,0,0,31,2,0.142857142857143,12,0,0,0,6,48,1,0,86,28,3,1,160,0.285714285714286,0.166666666666667,0.8,0.8,0,0,0,0,1,0.2,1,0.2,0,0,0,0,0,0,0,0
0,0,8,13,0,0,46,15,4,5,82,12,0.666666666666667,6,0,0,0,1,4,1,0,14,8,1,0,34,1,1,0.333333333333333,0.333333333333333,1,0,0,0,1,0,1,0.333333333333333,1,0,0.333333333333333,0,1,1,0.333333333333333,0.333333333333333
0,0,0,1,0,0,3,1,0,0,6,2,0.040816326530612,47,0,0,0,15,51,3,0,148,50,0,14,305,0.076923076923077,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.073170731707317,0,0,0
0,0,3,4,4,0,26,7,2,1,36,14,0.933333333333333,1,0,0,0,4,2,0,0,15,6,4,0,24,1,0,0,0,1,0,0,0,1,0,1,0,0.6,0,0.666666666666667,0,0.675675675675676,0,1,0
0,0,22,26,2,0,106,31,21,2,157,14,0.269230769230769,38,0,0,0,17,28,9,0,104,39,10,12,174,1,0,0.6,0,1,1,0.2,0.2,1,0.2,1,0.6,1,0.606060606060606,0.2,0.6,1,0.8,0.2,0.4
0,0,1,3,0,0,10,4,0,1,21,3,0.049180327868853,58,0,0,0,38,51,12,0,194,73,31,17,312,0.666666666666667,0,0,0,0,0,0,0,1,0,1,0,0.03030303030303,0,0.666666666666667,0,0.142857142857143,0.050955414012739,0.166666666666667,0.833333333333333
0,0,1,2,0,0,9,4,1,1,16,2,0.029850746268657,65,0,0,0,43,52,14,0,210,74,26,20,335,0.5,0.2,0.2,0.4,0.2,0,0.4,0,1,0,1,0,0.033333333333333,0,0.4,0,0.222222222222222,0,0.4,0
0,0,2,1,0,0,11,3,2,1,15,2,0.25,6,0,0,0,3,8,0,0,21,6,0,2,31,1,0,0,0,1,0,0,0,1,0,1,0,0.666666666666667,0,0,0,1,0.615384615384615,0,0.25
0,0,1,2,0,0,5,2,0,0,8,2,0.037735849056604,51,0,1,0,24,50,10,5,209,68,12,14,414,1,0.5,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.428571428571429,0,0,0
0,0,1,2,0,0,6,2,0,0,21,2,0.181818181818182,9,0,0,0,10,11,1,1,44,10,3,0,104,0.333333333333333,0.25,0,0,0,0,0,0,1,0,1,0,0.1,0,1,0,0.333333333333333,0.191176470588235,0,1
0,0,0,2,0,0,6,2,0,0,37,2,0.153846153846154,11,0,0,0,18,41,1,1,113,39,2,6,544,0.333333333333333,0.111111111111111,0,0.75,0,0,0,0,1,0,1,0,0,0,0,0,1,0.081632653061225,0,0.5
0,0,0,2,1,0,8,5,0,0,43,4,0.181818181818182,18,0,0,0,15,40,1,1,118,42,2,9,586,1,0.333333333333333,0.25,0.5,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0.068181818181818,0,1,0
0,0,19,26,3,0,80,16,9,3,130,13,0.722222222222222,5,0,0,0,3,2,1,0,17,5,2,1,29,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0
0,0,1,1,0,0,5,1,0,0,11,2,0.08,23,0,0,0,26,39,5,0,124,29,12,6,199,0.333333333333333,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0
0,0,2,4,2,0,19,6,1,0,45,7,0.304347826086957,16,0,0,0,16,26,1,1,70,18,6,4,137,0.666666666666667,0.6,0.6,0.8,0.5,0,0.4,0,1,0.2,1,0.2,1,0,0.2,0,0.642857142857143,0,0.8,0
0,0,0,2,0,0,4,2,0,0,8,2,0.111111111111111,16,0,0,0,3,10,0,0,37,13,0,3,89,1,0.333333333333333,0.25,0.5,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0,0,0,0
0,0,0,1,0,0,4,2,0,0,13,2,0.2,8,0,0,0,2,9,1,0,26,10,0,4,55,0.5,0.25,0,0.5,0,0,0,0,1,0,1,0,0,0,0,0,1,0.214285714285714,0,0.75
0,0,2,5,0,0,19,6,0,0,46,4,0.363636363636364,7,0,0,0,3,6,1,0,17,6,1,2,59,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0,1,3,0,0,8,3,1,0,15,2,0.125,14,0,0,0,8,13,2,0,37,13,6,3,52,1,0.333333333333333,0,0,0.25,0,0.2,0,1,0,1,0,0.142857142857143,0,0.6,0,0.25,0.244897959183673,0.2,0.8
0,0,1,2,0,0,8,3,0,0,16,2,0.285714285714286,5,0,0,0,4,4,0,0,17,6,0,2,34,0.666666666666667,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0.333333333333333,0.5,0,0.333333333333333,0,1,0.5,0.333333333333333,0.333333333333333
0,0,0,9,1,1,17,6,0,1,26,5,0.185185185185185,22,0,0,0,13,21,5,0,72,25,1,4,139,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.371428571428571,0,1,0
0,0,4,9,3,0,33,13,1,1,67,13,0.8125,3,0,0,0,3,2,0,0,11,3,0,2,23,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0.666666666666667,1,0,0.333333333333333,0,1,0.875,0.333333333333333,1
0,0,0,1,0,0,4,3,0,0,16,2,0.125,14,0,0,0,6,12,2,0,40,15,1,4,106,1,0.5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.181818181818182,0,1,0
0,0,7,8,1,1,36,12,3,2,75,8,0.888888888888889,1,0,0,0,0,1,0,0,3,2,0,0,9,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0.666666666666667,1,0,0.666666666666667,0,1,1,1,0
0,0,6,16,0,0,56,19,2,6,160,17,0.85,3,0,1,0,0,2,0,0,14,7,0,2,51,1,1,0.6,0.2,1,0,0.2,0,1,0.2,1,0.6,1,1,0.2,0.2,1,0,0.8,0
0,0,3,3,0,0,12,4,3,0,17,2,0.064516129032258,29,0,0,0,48,46,7,0,158,58,44,4,265,0.5,0.125,0,0,0.5,0.066666666666667,0,0.25,1,0,1,0,0.063829787234043,0,0.5,0,0.125,0,0,0
0,0,2,3,0,0,10,3,1,0,19,2,0.1,18,0,0,0,10,11,1,0,53,20,8,5,95,1,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0,1,0,0.222222222222222,0,0.6,0,0.5,0.333333333333333,0,0
0,0,0,1,0,1,4,2,0,0,11,2,0.090909090909091,20,0,1,0,10,16,2,9,77,35,8,3,156,1,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.095238095238095,0,0,0
0,0,1,1,0,0,5,1,0,0,11,2,0.142857142857143,12,0,0,0,9,14,2,0,42,12,1,4,75,0.5,0,0.5,0,0,0,0,0,1,0.25,1,0.25,1,0,0.25,0,0.428571428571429,0,0.25,0
0,0,1,1,0,0,5,1,0,0,11,2,0.071428571428572,26,0,0,1,15,22,2,3,77,24,7,5,104,0.5,0,0.5,0,0,0,0,0,1,0.25,1,0.25,1,0,0.25,0,0.692307692307692,0,0.25,0
0,0,1,1,0,0,5,2,1,0,8,2,0.026666666666667,73,0,0,0,19,19,6,0,137,30,13,7,183,0.5,0.166666666666667,0,0.2,0.5,0,0,0,1,0,1,0,0.066666666666667,0,0.2,0,0.09375,0,0.8,0
