NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,LOC_CANDIDATE,LOC_RATIO,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,4,8,0,0,20,7,3,0,47,4,0.5,0,0,10,13,0,0,36,7,5,1,66,1,1,1,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0,1,0,1,0
0,0,9,10,5,7,103,39,9,8,162,41,0.759259259259259,1,0,10,8,2,0,49,14,4,3,80,1,1,0.333333333333333,0.111111111111111,1,1,0.222222222222222,0.222222222222222,1,0.111111111111111,1,0.636363636363636,0.111111111111111,0.444444444444444,1,0.920634920634921,0.222222222222222,0.666666666666667
0,0,2,4,2,1,19,4,0,1,24,10,0.555555555555556,0,0,8,5,1,2,27,6,4,0,34,1,0,0.6,0,0,0,0,0,1,0.2,0.25,0,0.4,0,1,0,0.8,0
0,0,2,2,1,0,9,2,0,1,25,6,0.13953488372093,0,0,13,26,5,0,114,37,7,12,195,0.666666666666667,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,0.5,0,0.666666666666667,0,0.777777777777778,0,1,0
0,0,5,7,1,0,43,19,0,6,61,14,0.666666666666667,0,0,28,17,0,0,84,25,12,0,189,1,1,0.142857142857143,0.428571428571429,0,0,0,0,1,0.142857142857143,1,0,0.428571428571429,0,1,0.173913043478261,0.428571428571429,0.428571428571429
1,0,11,10,2,0,52,10,3,3,48,20,0.465116279069767,0,0,15,19,6,1,80,20,7,2,130,1,0,0.142857142857143,0,1,0.2,0.142857142857143,0.142857142857143,1,0.142857142857143,1,1,0.285714285714286,0.285714285714286,0.391304347826087,0.327586206896552,0.571428571428571,0.857142857142857
0,0,20,29,11,8,135,39,13,7,174,46,0.666666666666667,0,0,15,19,6,1,80,20,7,2,130,1,1,0.222222222222222,0.222222222222222,1,0.428571428571429,0.222222222222222,0.333333333333333,1,0.222222222222222,1,0.608695652173913,0.222222222222222,0.555555555555556,0.8,0.708333333333333,0.222222222222222,0.666666666666667
0,0,3,7,1,0,17,3,0,1,34,6,0.24,0,0,14,27,2,1,77,21,3,4,166,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,0,1,0
0,0,12,24,0,0,76,20,5,7,236,9,0.321428571428571,0,0,14,27,2,1,77,21,3,4,166,1,0.666666666666667,0.125,0.25,1,0.666666666666667,0.125,0.25,1,0.25,1,0.692307692307692,0.125,1,1,0.569767441860465,0.125,1
1,0,8,13,2,0,71,27,5,7,114,19,0.38,0,0,21,25,1,0,104,43,16,6,283,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.5,0.333333333333333,0.333333333333333
0,0,14,20,1,0,93,32,5,12,272,27,0.58695652173913,0,0,14,12,0,0,62,24,11,4,158,1,1,0.444444444444444,0.111111111111111,1,0,0.111111111111111,0,1,0.444444444444444,1,0,0.444444444444444,0,1,1,0.111111111111111,0.444444444444444
0,0,29,27,3,2,117,33,11,5,253,19,0.487179487179487,0,0,17,22,3,0,72,23,4,6,119,1,1,0.222222222222222,0.222222222222222,1,1,0.222222222222222,0.111111111111111,1,0.111111111111111,1,1,0.111111111111111,0.222222222222222,1,1,0.222222222222222,0.333333333333333
0,0,4,17,3,0,50,15,3,1,93,14,0.583333333333333,0,0,7,19,1,0,46,17,1,1,100,1,0.428571428571429,0.285714285714286,0.428571428571429,1,0,0.285714285714286,0,1,0.142857142857143,0.75,0.5,0.428571428571429,0.142857142857143,1,0.75,0.285714285714286,0.428571428571429
0,0,7,19,1,0,46,17,1,1,109,12,0.222222222222222,2,0,46,107,3,1,362,136,15,20,1095,1,0,0.888888888888889,0,0.5,0,0.111111111111111,0,1,0.111111111111111,0.357142857142857,0.333333333333333,0.555555555555556,0.111111111111111,0.240963855421687,0,1,0
0,1,3,38,0,0,78,17,2,1,172,16,0.615384615384615,0,0,7,19,1,0,46,17,1,1,100,1,0.777777777777778,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.773333333333333,0.333333333333333,1
0,0,6,24,3,0,65,21,3,1,191,13,0.236363636363636,2,0,46,107,3,1,362,136,15,20,1095,1,0.5,0.833333333333333,0.166666666666667,0.5,0,0.166666666666667,0,1,0.333333333333333,1,0.5,0.166666666666667,0.333333333333333,0.222222222222222,0,0.166666666666667,0
0,0,3,5,0,0,12,3,0,1,16,4,0.235294117647059,0,0,15,17,2,4,70,26,17,1,118,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,1,7,1,0,23,6,1,1,42,6,0.375,0,0,1,4,3,0,25,15,5,1,32,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,7,17,1,0,54,18,2,7,91,17,0.425,0,0,16,33,1,0,96,28,7,9,154,1,1,0.333333333333333,0.222222222222222,1,0,0.111111111111111,0,1,0.111111111111111,1,0,0.111111111111111,0,1,0.25,0.444444444444444,0.222222222222222
1,0,9,23,2,0,62,17,2,5,181,15,0.652173913043478,0,0,5,21,1,0,57,22,1,4,132,1,1,0.5,0.5,1,0,0.25,0,1,0.5,1,1,0.5,0.25,1,0.872340425531915,0.25,1
0,0,0,6,1,4,35,9,0,1,54,10,0.909090909090909,0,0,2,2,0,0,13,4,0,1,27,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.714285714285714,0,1,0
0,0,10,1,1,2,45,14,11,1,32,8,0.444444444444444,0,0,6,6,1,0,30,12,4,3,49,1,1,0.666666666666667,0.666666666666667,1,1,0.666666666666667,0.666666666666667,1,0.333333333333333,1,0.642857142857143,0.333333333333333,1,0.622222222222222,0,1,0
0,0,1,2,0,0,8,2,0,1,13,4,0.285714285714286,0,0,5,3,1,1,38,14,4,2,37,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0.2,0,0.333333333333333,0,0.434782608695652,0,1,0
0,0,5,18,0,0,45,13,4,2,49,8,0.615384615384615,0,0,3,8,0,0,22,9,2,1,41,1,0,0.8,0,1,0,0.4,0,1,0.6,0.666666666666667,0.5,0.8,0.2,1,0.857142857142857,0.2,0.6
0,0,8,20,4,1,69,23,3,7,109,21,0.807692307692308,0,0,3,8,0,0,22,9,2,1,41,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.871794871794872,0.333333333333333,1
0,0,3,9,1,0,24,9,0,3,86,9,0.28125,0,0,8,23,4,2,80,26,1,8,195,1,0,0.5,0,0,0,0,0,1,0.25,1,0.5,0.25,0.25,0.777777777777778,0,0.75,0
0,0,2,6,1,1,29,13,1,3,86,12,0.705882352941176,0,0,3,4,1,0,16,8,2,1,43,1,1,0.428571428571429,0.571428571428571,0.333333333333333,0,0.142857142857143,0,1,0.142857142857143,1,0.333333333333333,0.142857142857143,0.142857142857143,1,0.555555555555556,0.142857142857143,0.428571428571429
0,0,3,4,1,0,16,8,2,1,44,7,0.411764705882353,0,0,5,13,0,0,51,26,3,4,199,1,0.333333333333333,0.5,0.5,1,0,0.5,0,1,0.25,0.428571428571429,0,0.75,0,0.171428571428571,0,0.75,0
0,0,5,15,0,0,46,21,0,5,257,11,0.224489795918367,0,0,15,45,0,3,150,56,1,21,416,1,1,0.6,0.2,0,0,0,0,1,0.2,1,0.5,0.4,0.2,0.428571428571429,0,0.6,0
0,0,10,19,2,1,78,26,7,10,135,24,0.48,0,0,18,24,2,2,100,32,9,11,199,1,1,0.142857142857143,0.142857142857143,1,0.5,0.142857142857143,0.285714285714286,1,0.142857142857143,1,0.5,0.142857142857143,0.142857142857143,0.5,0.5,0.142857142857143,0.285714285714286
0,0,10,19,2,1,78,26,7,10,135,24,0.75,0,0,4,3,1,1,22,7,2,3,34,1,1,0.285714285714286,0.142857142857143,1,0.666666666666667,0.285714285714286,0.285714285714286,1,0.142857142857143,1,0,0.142857142857143,0,1,1,0.428571428571429,0.142857142857143
0,0,7,12,1,0,37,10,5,1,65,9,0.25,0,0,23,16,3,0,83,28,16,6,152,1,0,0.833333333333333,0,1,1,0.166666666666667,0.166666666666667,1,0.166666666666667,1,0,0.166666666666667,0,1,0.136363636363636,1,0.333333333333333
0,0,12,15,2,2,75,26,11,2,146,20,0.740740740740741,0,0,4,7,0,0,30,9,3,1,54,1,0,0.625,0,1,1,0.625,0.125,1,0.375,0.857142857142857,0,0.875,0,1,0.886792452830189,0.125,1
0,0,3,9,1,0,29,9,2,2,90,11,0.268292682926829,0,0,18,40,2,2,118,40,10,7,188,1,0,0.666666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,0.222222222222222,0.166666666666667,0.333333333333333,1,0.833333333333333,0.166666666666667,0.333333333333333
0,0,17,23,4,0,89,26,16,2,196,20,0.229885057471264,0,0,31,68,6,2,220,76,18,15,383,1,0,0.777777777777778,0,1,1,0.333333333333333,0.111111111111111,1,0.111111111111111,1,0.533333333333333,0.111111111111111,0.555555555555556,1,0.682926829268293,0.333333333333333,1
0,0,2,8,1,0,23,5,0,2,39,7,0.583333333333333,0,0,2,2,0,1,15,7,1,3,35,1,0,0.75,0,0,0,0,0,1,0.75,1,0,0.5,0,1,0.714285714285714,0.5,1
0,0,13,25,1,1,123,49,6,15,161,35,0.813953488372093,0,0,3,10,0,0,34,12,0,5,49,1,1,0.090909090909091,0.181818181818182,1,1,0.272727272727273,0.090909090909091,1,0.090909090909091,1,0,0.363636363636364,0,1,1,0.454545454545455,0.454545454545455
0,0,3,5,1,0,31,11,0,4,46,11,0.314285714285714,0,0,8,11,3,2,75,30,4,10,174,1,1,0.166666666666667,0.333333333333333,0,0,0,0,1,0.166666666666667,1,0.4,0.166666666666667,0.333333333333333,0.272727272727273,0,0.5,0
0,0,1,3,1,3,25,13,0,2,38,11,0.6875,0,0,6,5,0,2,32,16,6,1,81,1,0.454545454545455,0.333333333333333,1,0,0,0,0,1,0.333333333333333,0.2,0,0.333333333333333,0,0.36,0,1,0
0,0,1,3,1,3,25,13,0,2,38,11,0.578947368421053,0,0,5,8,0,2,40,18,1,4,106,1,0.5,0.333333333333333,1,0,0,0,0,1,0.333333333333333,0.333333333333333,0,0.333333333333333,0,0.346153846153846,0,1,0
0,0,6,5,0,2,33,16,6,1,81,7,0.7,0,0,4,8,0,1,23,8,1,1,44,1,1,0.5,0.166666666666667,1,1,0.5,0.166666666666667,1,0.166666666666667,0.857142857142857,0,0.666666666666667,0,1,0.88,0.166666666666667,1
0,0,0,3,1,1,17,8,0,1,15,8,0.242424242424242,0,0,12,16,4,1,71,27,11,5,113,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0,0,0,0,0.0625,0,0.333333333333333,0
0,0,2,4,0,1,30,13,3,3,39,7,0.411764705882353,0,0,8,8,1,1,46,14,5,5,77,1,1,0.25,0.5,1,0,0.25,0,1,0.25,1,0,0.25,0,1,1,0.75,0.25
0,0,0,2,0,0,9,4,0,2,28,6,0.260869565217391,0,0,10,13,4,0,50,17,4,5,119,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.333333333333333,0.25,0.333333333333333,1
0,1,2,6,0,0,25,13,5,2,50,14,0.411764705882353,0,0,31,13,3,9,99,28,24,2,165,1,1,0.333333333333333,0.666666666666667,1,0,0.333333333333333,0,1,0.333333333333333,0.4,0,0.333333333333333,0,0.333333333333333,0.097560975609756,1,0.666666666666667
0,0,4,30,0,0,72,25,0,4,224,6,0.25,0,0,2,29,2,0,81,29,1,8,166,1,0.62962962962963,0.2,0.8,0,0,0,0,1,0.2,1,0,0.2,0,1,0.558139534883721,0.4,1
0,0,4,10,0,0,28,7,0,4,58,6,0.15,0,0,13,96,3,4,212,74,2,12,362,1,0.075,0.2,0.4,0,0,0,0,1,0.2,1,0.4,0.2,0.2,1,1,0.4,0.4
0,0,3,22,0,0,62,24,1,5,267,7,0.184210526315789,0,0,5,16,2,0,63,24,2,3,232,1,1,0.333333333333333,0.5,1,0,0.166666666666667,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0,0.5,0
0,0,12,16,0,0,75,27,7,8,174,17,0.395348837209302,0,0,10,21,3,0,80,34,4,8,246,1,1,0.142857142857143,0.285714285714286,1,1,0.285714285714286,0.142857142857143,1,0.142857142857143,1,0.583333333333333,0.142857142857143,0.428571428571429,1,0,0.428571428571429,0
0,0,6,9,0,0,30,9,3,3,80,8,0.296296296296296,0,0,2,9,3,1,36,15,1,7,75,1,0,0.75,0,1,1,0.25,0.25,1,0.25,1,1,0.5,0.25,1,0.75,0.5,1
0,0,5,25,3,4,112,43,2,13,209,28,0.411764705882353,1,0,22,54,6,7,181,57,5,17,375,1,1,0.4,0.2,1,0,0.2,0,1,0.2,1,1,0.2,0.2,1,0,0.2,0
0,0,4,6,0,0,34,19,0,4,233,6,0.461538461538462,0,0,6,9,1,0,40,21,3,4,192,1,0.5,0.6,0.4,0,0,0,0,1,0.2,0.75,0.333333333333333,0.6,0.2,1,0,0.6,0
0,0,4,6,0,0,34,19,0,4,233,6,0.461538461538462,0,0,6,9,1,0,40,21,3,4,203,1,0.5,0.6,0.4,0,0,0,0,1,0.2,0.75,0.333333333333333,0.6,0.2,1,0,0.6,0
0,0,3,9,1,0,29,10,0,2,93,14,0.777777777777778,0,0,4,6,0,0,34,19,0,4,229,1,1,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.666666666666667,0,1,1,0.333333333333333,0.333333333333333
0,0,6,9,1,0,40,21,3,4,195,9,0.5625,0,0,5,9,1,0,36,18,2,4,162,1,1,0.333333333333333,0.333333333333333,1,1,0.333333333333333,0.166666666666667,1,0.166666666666667,1,0.5,0.333333333333333,0.333333333333333,0.8,0,0.5,0
0,0,9,18,0,0,47,11,5,1,97,6,0.166666666666667,1,0,25,49,2,1,136,41,8,8,235,1,0.125,0.8,0.2,1,0.75,0.2,0.6,1,0.4,1,0.285714285714286,0.2,0.6,0.75,0.265060240963855,0.6,1
0,0,5,10,0,0,35,16,1,3,162,5,0.142857142857143,0,0,13,34,4,1,132,71,1,11,795,1,1,0.25,0.25,1,0,0.25,0,1,0.25,1,0.222222222222222,0.25,0.5,0.6,0,0.5,0
0,0,26,65,3,0,217,82,6,17,657,63,0.67741935483871,0,0,13,34,4,1,132,71,1,11,795,1,1,0.428571428571429,0.142857142857143,1,1,0.214285714285714,0.071428571428572,1,0.142857142857143,1,1,0.214285714285714,0.214285714285714,1,1,0.357142857142857,0.285714285714286
0,0,3,13,0,0,39,18,0,4,237,8,0.666666666666667,0,0,15,22,0,0,72,27,1,4,361,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,1,0.333333333333333,0.333333333333333,0.454545454545455,0.333333333333333,0.333333333333333,0.333333333333333
0,0,5,21,2,2,46,11,0,2,103,10,0.175438596491228,2,0,42,64,0,2,227,76,31,9,397,1,0.181818181818182,0.5,0.5,0,0,0,0,1,0.25,1,0,0.75,0,0.833333333333333,0.714285714285714,0.5,1
0,0,0,2,0,0,9,5,0,1,20,5,0.227272727272727,0,0,6,10,3,0,60,29,6,5,135,1,0,0.75,0,0,0,0,0,1,0.25,0,0,0,0,0.055555555555556,0,0.5,0
0,0,14,17,2,2,66,15,11,2,76,16,0.761904761904762,0,0,11,7,1,1,30,8,8,0,44,1,1,0.2,0.2,1,0,0.2,0,1,0.2,1,0.6,0.2,1,1,0.68421052631579,0.2,0.8
0,0,8,13,0,0,58,14,7,3,107,15,0.517241379310345,0,0,14,17,2,2,54,15,11,2,75,1,0.538461538461538,0.25,0.5,0.538461538461538,0,0.5,0,1,0.5,1,0.388888888888889,0.25,0.5,1,1,0.25,0.25
0,0,13,16,1,1,72,18,10,3,117,22,0.523809523809524,0,1,9,13,0,4,51,16,8,2,68,1,1,0.428571428571429,0.285714285714286,1,1,0.428571428571429,0.142857142857143,1,0.142857142857143,1,0.578947368421053,0.142857142857143,1,1,1,0.428571428571429,0.571428571428571
0,0,7,13,1,0,39,12,0,4,98,13,0.565217391304348,0,0,9,19,0,0,56,20,6,6,136,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0,0.666666666666667,0
0,0,2,4,1,1,21,8,2,1,33,7,0.241379310344828,0,0,9,24,3,1,81,33,7,3,100,1,0,0.666666666666667,0,1,0,0.666666666666667,0,1,0.666666666666667,0.2,0,0.666666666666667,0,0.75,0.258823529411765,0.666666666666667,1
0,0,3,3,0,0,14,4,2,2,20,4,0.210526315789474,0,0,8,7,1,3,40,14,6,5,80,1,0.5,0.333333333333333,0.333333333333333,1,0.5,0.333333333333333,0.333333333333333,1,0.333333333333333,1,0.25,0.333333333333333,0.333333333333333,1,0.625,0.333333333333333,1
0,0,1,5,0,0,22,8,3,2,24,7,0.21875,0,0,12,27,3,3,91,29,10,8,116,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.142857142857143,0,0.333333333333333,0,0.236111111111111,0,1,0
0,0,12,27,3,3,96,29,10,8,123,27,0.58695652173913,0,0,7,17,0,2,56,22,10,5,75,1,1,0.222222222222222,0.222222222222222,1,0,0.222222222222222,0,1,0.111111111111111,1,0.7,0.111111111111111,0.777777777777778,1,0.605633802816901,0.222222222222222,0.777777777777778
0,0,6,10,2,1,37,11,5,2,43,12,0.324324324324324,0,0,12,27,3,3,91,29,10,8,116,1,0,0.25,0,1,0,0.25,0,1,0.25,1,1,0.25,0.25,1,0.222222222222222,0.5,0.25
2,0,48,77,15,4,356,123,62,17,459,69,0.734042553191489,0,0,12,27,3,3,91,29,10,8,116,1,1,0.625,0.125,1,1,0.125,0.25,1,0.5,1,1,0.5,0.125,1,0.804123711340206,0.625,0.875
0,0,7,11,0,0,39,14,1,3,119,6,0.461538461538462,0,0,11,19,0,0,71,32,6,5,243,1,0.5,0.2,0.4,0.5,0,0.2,0,1,0.2,0.5,0.5,0.2,0.2,0.5,0.285714285714286,0.2,0.4
0,0,11,19,0,0,74,32,6,5,247,9,0.529411764705882,0,0,11,19,1,0,72,33,9,4,197,1,1,0.25,0.125,1,0.5,0.125,0.125,1,0.125,1,0.444444444444444,0.125,0.5,1,0,0.25,0
0,0,3,8,1,0,28,10,1,4,45,13,0.481481481481482,0,0,18,27,2,0,81,24,11,2,124,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0,1,0
0,0,5,11,1,0,30,10,4,3,74,9,0.642857142857143,0,0,1,5,1,0,32,7,0,2,65,1,1,0.25,0.25,1,1,0.25,0.25,1,0.25,1,0,0.5,0,1,1,0.25,0.5
0,1,13,24,1,2,105,49,5,7,510,25,0.568181818181818,0,1,10,19,1,3,67,32,9,2,259,1,1,0.571428571428571,0.428571428571429,1,0.5,0.142857142857143,0.142857142857143,1,0.142857142857143,1,1,0.142857142857143,0.142857142857143,0.666666666666667,0,0.571428571428571,0
0,0,3,7,0,3,32,11,1,1,57,6,0.206896551724138,0,1,13,24,1,2,97,49,5,7,498,1,0.5,0.8,0.2,1,0,0.2,0,1,0.2,1,0,0.2,0,1,0.888888888888889,0.2,1
0,0,9,2,3,1,30,6,6,0,32,13,0.619047619047619,0,0,3,6,1,0,24,9,2,3,47,1,1,0.75,0.5,1,1,0.75,0.5,1,0.5,0.818181818181818,0,1,0,1,0.675675675675676,1,1
0,0,6,30,9,7,139,42,2,8,206,51,0.85,0,0,5,11,0,1,37,12,1,4,89,1,0.833333333333333,0.777777777777778,0.444444444444444,1,0,0.222222222222222,0,1,0.222222222222222,1,0,0.222222222222222,0,1,0.823529411764706,0.444444444444444,0.666666666666667
0,0,4,11,3,1,74,28,3,4,161,18,0.75,0,0,3,6,1,0,36,12,0,4,82,1,0,0.777777777777778,0,1,0,0.222222222222222,0,1,0.111111111111111,0.666666666666667,0,0.444444444444444,0,1,1,0.444444444444444,0.222222222222222
0,0,3,9,0,1,41,15,3,4,65,16,0.727272727272727,0,0,3,6,1,0,36,12,0,4,82,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.6,0,0.25,0,1,0,0.5,0
0,0,3,9,0,1,41,15,3,4,65,16,0.727272727272727,0,0,3,6,1,0,36,12,0,4,82,1,1,0.25,0.25,1,0,0.25,0,1,0.25,0.6,0,0.25,0,1,0,0.5,0
0,0,0,5,7,7,81,28,0,6,40,34,0.576271186440678,0,0,6,17,6,0,92,36,5,6,197,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.111111111111111,0,0,0,0,0.2,0,0.444444444444444,0
0,0,0,5,7,7,81,28,0,6,40,34,0.68,0,0,4,11,3,1,74,28,3,4,161,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.111111111111111,0,0,0,0,0.24,0,0.444444444444444,0
0,0,3,6,0,4,31,11,0,4,56,10,0.294117647058824,0,0,9,12,2,2,73,19,2,7,87,1,1,0.444444444444444,0.222222222222222,0,0,0,0,1,0.111111111111111,1,0,0.111111111111111,0,1,0,0.777777777777778,0
0,0,8,7,1,1,43,8,5,1,44,13,0.220338983050847,0,0,15,15,6,5,132,37,11,12,149,1,0,0.2,0,1,0,0.2,0,1,0.2,1,0.352941176470588,0.2,1,0.5,0.366666666666667,0.2,1
0,0,3,18,3,0,79,21,0,7,113,40,0.677966101694915,0,0,11,29,1,0,96,30,2,8,169,1,1,0.142857142857143,0.714285714285714,0,0,0,0,1,0.142857142857143,1,0.5,0.142857142857143,0.142857142857143,1,1,0.142857142857143,0.857142857142857
0,0,3,21,0,0,55,18,0,2,87,14,0.424242424242424,0,0,11,29,1,0,96,30,2,8,169,1,0,0.769230769230769,0,0,0,0,0,1,0.076923076923077,1,0,0.076923076923077,0,1,0,0.923076923076923,0
0,0,3,5,1,0,21,7,1,2,37,6,0.24,0,0,11,29,1,0,96,30,2,8,169,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.392857142857143,0.333333333333333,1
0,0,14,23,3,1,68,15,4,3,120,19,0.95,0,0,5,4,0,1,16,6,1,0,97,1,0,0.666666666666667,0,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.5,0.166666666666667,1,1,0.333333333333333,0.166666666666667
0,0,15,15,0,0,59,18,6,4,94,14,0.466666666666667,0,0,10,21,0,0,59,15,2,4,75,1,1,0.307692307692308,0.230769230769231,1,1,0.153846153846154,0.076923076923077,1,0.076923076923077,1,1,0.307692307692308,0.076923076923077,1,1,0.615384615384615,0.307692307692308
0,0,15,15,0,0,59,18,6,4,94,14,0.451612903225806,0,0,10,24,0,0,63,16,2,4,78,1,1,0.307692307692308,0.230769230769231,1,1,0.153846153846154,0.076923076923077,1,0.076923076923077,1,1,0.307692307692308,0.076923076923077,1,1,0.615384615384615,0.307692307692308
1,0,9,10,0,1,40,7,2,3,57,8,0.666666666666667,1,0,5,14,0,1,54,29,6,3,204,1,1,0.4,0.2,1,0,0.2,0,1,0.2,1,0,0.8,0,1,0,0.2,0
0,0,2,5,0,0,21,8,0,4,53,8,0.666666666666667,1,0,5,14,0,1,54,29,6,3,204,1,1,0.25,0.5,0,0,0,0,1,0.25,1,0,0.25,0,1,1,0.25,0.25
0,0,4,4,0,1,19,5,1,2,29,7,0.636363636363636,1,0,5,14,0,1,54,29,6,3,204,1,1,0.5,0.25,1,0,0.25,0,1,0.25,1,1,0.75,0.25,0.666666666666667,0,0.25,0
0,0,13,25,0,0,84,27,12,3,103,7,0.388888888888889,0,0,10,23,0,0,62,22,8,3,113,1,1,0.333333333333333,0.5,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.166666666666667,0,1,0.666666666666667,0.333333333333333,0.166666666666667
0,0,0,2,0,1,11,5,0,1,20,6,0.545454545454545,0,0,7,8,1,0,32,13,2,2,96,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,0,0,0,0,0.043478260869565,0,0.333333333333333,0
0,0,3,14,2,1,64,26,2,5,115,21,0.807692307692308,0,0,7,8,1,0,32,13,2,2,96,1,1,0.285714285714286,0.428571428571429,1,0,0.285714285714286,0,1,0.285714285714286,1,0,0.285714285714286,0,1,0,0.571428571428571,0
0,0,2,2,1,1,13,3,0,1,15,6,0.545454545454545,0,0,4,6,1,0,22,7,2,2,46,1,0,0.666666666666667,0,0,0,0,0,1,0.333333333333333,0.5,0,0.666666666666667,0,0.538461538461538,0,1,0
0,0,3,2,0,0,23,8,3,4,38,8,0.275862068965517,0,1,10,13,0,3,65,19,9,4,110,1,0,0.5,0,1,0,0.5,0,1,0.25,0.25,0,0.75,0,0.5,0.375,0.5,0.75
0,0,2,8,2,0,30,11,0,5,69,15,0.454545454545455,0,0,5,13,1,0,50,18,0,8,184,1,1,0.333333333333333,0.333333333333333,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0.421052631578947,0.333333333333333,0.333333333333333
0,0,1,9,2,0,31,11,0,2,88,12,0.428571428571429,0,0,3,23,2,1,80,27,3,5,153,1,0.4,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0.692307692307692,0,1,0
0,0,1,1,1,1,10,3,1,1,14,6,0.666666666666667,1,0,16,9,0,0,51,16,12,3,107,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.111111111111111,0,0.333333333333333,0,1,0.347826086956522,0.333333333333333,1
0,0,3,3,3,2,33,12,2,1,59,12,0.342857142857143,0,0,10,13,5,1,61,24,6,6,159,1,0.888888888888889,0.2,1,1,0,0.2,0,1,0.2,0.5,0,0.2,0,0.225352112676056,0,1,0
0,0,6,8,0,0,28,9,2,2,59,8,0.615384615384615,0,0,3,6,1,0,17,4,0,2,30,1,1,0.571428571428571,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,1,0.285714285714286,0.285714285714286,1,0.642857142857143,0.428571428571429,0.714285714285714
0,0,6,8,0,0,28,9,2,2,59,8,0.028070175438597,1,0,80,121,35,5,620,194,33,52,1100,1,1,0.571428571428571,0.285714285714286,1,0,0.142857142857143,0,1,0.142857142857143,1,1,0.285714285714286,0.142857142857143,1,0.090909090909091,0.285714285714286,0.428571428571429
0,0,3,2,0,0,17,7,3,1,35,4,0.190476190476191,0,0,13,18,4,0,73,30,7,2,219,1,1,0.666666666666667,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,0.230769230769231,0,0.666666666666667,0,1,0.215686274509804,0.333333333333333,0.666666666666667
