NUM_CONDITIONAL,NUM_SWITCH,NUM_TYPE_ACCESS,NUM_INVOCATION,NUM_IF,NUM_ASSIGN,NUM_TYPED_ELEMENTS,NUM_VAR_ACCESS,NUM_FIELD_ACCESS,NUM_LOCAL,NUM_PACKAGE,NUM_LOC,LOC_RATIO,CON_LOC,CON_ASSERT,CON_CONDITIONAL,CON_SWITCH,CON_TYPE_ACCESS,CON_INVOCATION,CON_IF,CON_ASSIGN,CON_TYPED_ELEMENTS,CON_VAR_ACCESS,CON_FIELD_ACCESS,CON_LOCAL,CON_PACKAGE,VAR_ACCESS_COUPLING,VAR_ACCESS_COUPLING_2,VAR_ACCESS_COHESION,VAR_ACCESS_COHESION_2,FIELD_ACCESS_COUPLING,FIELD_ACCESS_COUPLING_2,FIELD_ACCESS_COHESION,FIELD_ACCESS_COHESION_2,INVOCATION_COUPLING,INVOCATION_COHESION,TYPE_ACCESS_COUPLING,TYPE_ACCESS_COUPLING_2,TYPE_ACCESS_COHESION,TYPE_ACCESS_COHESION_2,PACKAGE_COUPLING,PACKAGE_COUPLING_2,PACKAGE_COHESION,PACKAGE_COHESION_2
0,0,4,4,2,0,23,5,0,1,33,10,0.555555555555556,7,0,0,0,4,11,1,1,40,18,4,2,82,1,0,0.5,0,0,0,0,0,1,0.25,1,0.666666666666667,0.25,0.5,0.5,0.37037037037037,0.25,0.75
0,0,10,77,14,4,247,89,5,17,465,90,1.55172413793103,4,0,0,0,3,4,1,0,18,7,1,1,35,3.25,1,0.125,0.125,1,0,0.125,0,2,0.125,1.2,0,0.25,0,2.92857142857143,0,0.25,0
0,0,0,2,1,1,13,5,0,1,26,6,0.206896551724138,21,0,0,0,11,17,4,0,72,24,0,6,129,0.75,0.285714285714286,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0.285714285714286,0.280701754385965,0.666666666666667,1
0,0,22,21,4,3,84,18,9,1,132,32,1.23076923076923,0,0,0,0,1,1,0,0,4,1,0,0,8,2,0,0.153846153846154,0,2,0,0.153846153846154,0,1,0.076923076923077,1,0,0.615384615384615,0,1,0,0.461538461538462,0
0,0,0,2,1,1,13,5,0,1,26,6,0.206896551724138,21,0,0,0,11,17,4,0,72,24,0,6,129,0.5,0.285714285714286,0.666666666666667,0.666666666666667,0,0,0,0,1,0.333333333333333,0,0,0,0,0.285714285714286,0.280701754385965,0.666666666666667,1
0,0,6,9,0,1,53,17,3,4,80,13,1,2,0,0,0,2,2,0,0,11,4,0,1,29,1,1,0.555555555555556,0.222222222222222,1,0,0.222222222222222,0,1,0.111111111111111,1,0,0.222222222222222,0,1.16666666666667,1,0.444444444444444,0.666666666666667
0,0,11,6,3,1,53,15,9,2,98,20,1,0,0,0,0,1,1,0,0,4,1,0,0,16,1,0,1,0,1,0,1,0,1,0.5,1,0,1,0,1,1,0.5,1
0,0,0,3,1,2,21,9,0,3,23,10,0.357142857142857,18,0,1,0,7,15,4,3,70,30,3,5,130,0.5,0.375,0.25,0.25,0,0,0,0,0.5,0.25,0,0,0,0,0.1,0,0.5,0
0,0,74,39,0,0,263,74,74,0,411,38,1.40740740740741,4,0,0,0,3,6,1,0,11,1,1,0,19,2,1,0.054054054054054,1,2,1,0.054054054054054,1,2,0.054054054054054,1.44444444444444,0,1,0,1.4578313253012,0,1,0
0,0,10,14,1,0,131,11,10,0,157,12,0.444444444444444,4,0,0,0,3,6,1,0,11,1,1,0,19,2,0.153846153846154,0.5,0.5,2,0.153846153846154,0.5,0.5,2,0.5,0.37037037037037,0,1,0,1.03883495145631,0.36144578313253,1,1
0,0,9,1,1,2,40,13,11,1,29,10,0.070422535211268,50,0,1,0,43,8,12,14,233,78,37,4,155,1,0.166666666666667,1,1,1,0.166666666666667,1,1,1,1,0.063829787234043,0,1,0,0.333333333333333,0.065533980582524,1,1
0,0,4,4,0,0,22,10,1,1,64,5,1,0,0,0,0,2,2,0,0,9,5,0,0,40,1,1,0.75,0.25,1,0,0.25,0,1,0.25,1,0,0.75,0,1,0,0.25,0
0,0,2,27,8,2,95,32,3,9,169,39,0.103448275862069,345,0,0,0,108,372,47,12,1447,459,145,91,2284,1,0.5,0.1,0.1,1,0.5,0.1,0.1,1,0.1,0.057142857142857,0,0.2,0,0.142857142857143,0.087214225232854,0.1,0.7
0,0,5,2,0,0,17,5,4,0,30,2,0.105263157894737,17,0,0,0,25,30,0,0,82,16,5,5,122,0.5,0.25,1,1,0.5,0.25,1,1,0.5,1,0.5,0,1,0,0.5,0.416666666666667,1,1
0,0,6,1,0,0,18,5,5,0,27,2,0.057142857142857,33,0,0,0,57,69,0,0,262,35,2,8,276,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1
0,0,7,6,3,1,47,14,5,2,31,14,1.55555555555556,0,0,0,0,1,1,0,0,3,0,0,0,3,2,0,0.666666666666667,0,2,0,0.666666666666667,0,2,0.666666666666667,2,0,0.666666666666667,0,2.11111111111111,0,0.666666666666667,0
0,0,3,26,2,0,61,20,2,5,140,15,0.652173913043478,13,0,0,0,2,10,1,0,33,14,1,4,61,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,1,0.333333333333333,0.166666666666667,1.125,1,0.666666666666667,0.333333333333333
0,0,6,13,3,0,48,14,2,3,79,14,0.518518518518518,13,0,0,0,15,16,2,0,52,14,5,0,105,1,0.125,0.5,0.5,0.666666666666667,0,0.5,0,1,0.5,0.3,0,0.5,0,0.555555555555556,0,1,0
0,0,2,2,0,0,12,3,0,0,21,2,0.074074074074074,25,0,1,0,11,21,5,1,81,27,4,4,128,0.666666666666667,0,1,0,0,0,0,0,1,1,0.666666666666667,0,1,0,0,0,0,0
0,0,7,9,2,0,40,14,4,1,149,11,0.478260869565217,10,0,0,0,9,8,2,0,33,12,7,2,121,1,0.857142857142857,0.5,1,1,0,0.5,0,1,0.5,1,0.428571428571429,0.5,1,0,0,0,0
0,0,1,3,0,0,8,3,0,1,15,4,0.2,16,0,0,0,13,12,3,0,47,14,1,2,76,1,0.222222222222222,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0.153846153846154,0.111111111111111,0.666666666666667,0.666666666666667
0,0,1,5,0,0,19,7,0,3,47,7,0.411764705882353,11,0,0,0,3,9,1,0,31,13,0,6,89,1,1,0.666666666666667,0.333333333333333,0,0,0,0,1,0.333333333333333,0.5,0,0.333333333333333,0,0.25,0,0.333333333333333,0
0,0,7,4,1,0,29,9,4,1,66,9,0.219512195121951,10,0,0,1,6,4,0,0,20,10,3,0,60,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
0,0,11,14,4,0,77,24,4,8,132,27,0.658536585365854,10,0,0,1,6,4,0,0,20,10,3,0,60,1,1,0.5,0.5,1,0.5,0.5,0.5,1,0.5,1,0,0.5,0,1,0.880597014925373,0.5,0.5
0,0,5,8,1,0,32,11,0,4,80,10,0.909090909090909,0,0,0,0,2,2,0,0,8,2,0,0,23,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1.5,0,1,0
0,0,4,3,3,1,35,10,2,2,15,13,1,0,0,0,0,2,3,0,0,6,1,1,0,8,1,1,0.75,0.25,1,0,0.25,0,1,0.25,0.8,0,0.75,0,0.75,0,0.75,0
0,0,0,10,0,0,29,8,0,2,41,9,0.9,1,0,0,0,2,3,0,0,7,1,0,1,11,1,1,0.75,0.125,0,0,0,0,1,0.125,0,0,0,0,1.03846153846154,0,1,0
1,0,7,9,2,1,46,14,2,3,112,15,1.5,0,0,0,0,2,2,0,0,8,3,0,0,29,1,0,0.25,0,1,0,0.25,0,1,0.25,1,1,0.25,0.25,0.583333333333333,0,0.25,0
0,0,11,5,3,0,45,12,7,0,80,13,0.371428571428571,22,0,4,0,25,18,3,1,104,31,15,7,168,1,0,0.5,0,1,0,0.5,0,1,0.25,0.368421052631579,0.266666666666667,0.75,0.5,0.5,0.336448598130841,0.5,0.75
0,0,7,11,3,0,46,17,0,4,187,25,0.806451612903226,7,0,0,0,2,3,0,0,22,10,0,1,99,1,1,0.5,0.166666666666667,0,0,0,0,1,0.166666666666667,1,1,0.166666666666667,0.166666666666667,4.2,1,0.833333333333333,0.666666666666667
0,0,6,3,1,1,25,6,3,0,19,5,0.5,9,0,0,0,7,6,2,1,37,15,6,2,46,1,0,1,0,1,0,0.5,0,1,0.5,1,1,0.5,0.5,1,0.65,0.5,1
0,0,4,2,0,2,16,4,4,0,16,3,0.3,8,0,0,0,7,6,2,2,27,9,5,0,42,1,0,0.5,0,1,0,0.5,0,1,1,1,0.4,1,1,1,0.380952380952381,1,1
1,0,3,2,0,0,14,3,3,0,13,2,0.090909090909091,20,0,0,0,11,10,3,2,64,19,9,2,103,1,0,1,0,1,0,1,0,1,1,0.230769230769231,0,1,0,0.5,0.207547169811321,1,1
0,0,4,8,0,0,21,4,2,1,30,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,4,9,0,0,24,4,2,1,34,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,4,9,0,0,24,4,2,1,34,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,3,9,0,0,20,3,1,1,25,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,1,0.5,1
0,0,4,8,0,0,21,4,2,1,30,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,4,8,0,0,21,4,2,1,30,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,4,9,0,0,24,4,2,1,36,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,0,4,9,0,0,24,4,2,1,34,3,1,0,0,0,0,1,2,0,0,3,0,0,0,3,1,0,0.5,0,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0,1,0
0,1,20,56,12,0,196,69,13,3,546,62,0.673913043478261,43,0,1,0,11,24,5,5,118,44,6,11,204,1,1,0.076923076923077,0.076923076923077,1,0.8,0.076923076923077,0.307692307692308,1,0.076923076923077,1,1,0.153846153846154,0.076923076923077,1.42553191489362,0,1,0
0,0,7,11,0,0,39,12,6,1,65,13,0.722222222222222,7,0,0,0,2,3,1,0,17,6,1,2,34,1,1,0.5,0.25,1,1,0.5,0.25,1,0.5,0.875,0,1,0,1,1,0.5,0.75
0,1,28,33,2,15,169,45,15,7,183,61,0.897058823529412,7,0,0,0,6,7,2,0,27,7,3,0,51,1,1,1,1,1,1,1,1,1,1,1,0.777777777777778,1,1,1,1,1,1
0,0,1,9,3,0,43,19,1,4,62,17,0.772727272727273,12,0,0,0,4,9,3,0,29,12,3,1,48,1.25,0.666666666666667,0.4,0.4,1,0,0.2,0,1,0.2,0,0,0,0,0.5,0.214285714285714,0.2,0.4
1,0,1,2,0,0,16,6,0,2,44,4,1.33333333333333,0,0,0,0,1,1,0,0,5,2,0,0,18,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0
0,0,2,10,4,0,48,15,0,3,125,21,0.136363636363636,135,0,1,0,12,95,22,3,421,148,0,34,976,1,0,0.8,0,0,0,0,0,1,0.2,0.5,0,0.2,0,0.333333333333333,0.12621359223301,0.2,1
0,0,2,10,4,0,48,15,0,3,125,21,0.138157894736842,133,0,1,0,11,92,21,3,414,146,0,33,957,1,0,0.8,0,0,0,0,0,1,0.2,0.5,0,0.2,0,0.333333333333333,0.13,0.2,1
1,0,12,5,4,0,46,15,4,2,78,16,0.333333333333333,38,0,1,0,21,16,10,1,101,37,11,9,131,6,0,0.8,0,2,0.5,0.4,0.2,1,0.2,1,0.666666666666667,0.2,0.8,0.583333333333333,0,1,0
0,0,1,105,13,0,219,88,0,11,463,72,1,1,0,0,0,2,2,0,0,8,3,0,1,17,1.33333333333333,1,0.444444444444444,0.444444444444444,0,0,0,0,1,0.111111111111111,1,0,0.111111111111111,0,10.5,0,0.555555555555556,0
0,1,11,97,1,0,188,64,6,8,241,49,1.04255319148936,0,0,0,0,1,2,0,0,5,2,0,0,15,2,0,0.111111111111111,0,1,0,0.111111111111111,0,1,0.111111111111111,1,1,0.111111111111111,0.111111111111111,9,0,0.888888888888889,0
0,0,24,15,0,0,72,15,15,0,115,7,0.388888888888889,11,0,0,0,12,9,0,3,43,15,7,0,96,1,0,1,0,1,0,1,0,1,0.333333333333333,1,1,0.333333333333333,0.166666666666667,1,0.357142857142857,1,1
0,0,24,15,0,0,72,15,15,0,115,7,0.388888888888889,11,0,0,0,12,9,0,3,43,15,7,0,96,1,0,1,0,1,0,1,0,1,0.333333333333333,1,1,0.333333333333333,0.166666666666667,1,0.357142857142857,1,1
0,0,9,15,2,0,68,26,6,3,126,17,1,5,0,0,0,3,3,1,1,19,9,2,1,51,1,1,0.545454545454545,0.454545454545455,1,0,0.090909090909091,0,1,0.272727272727273,1,0,0.545454545454545,0,1,0,0.909090909090909,0
0,0,5,4,0,0,34,12,6,1,28,7,1,0,0,0,0,1,1,0,0,2,0,0,0,3,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
0,0,3,4,0,0,16,6,2,1,33,5,0.714285714285714,8,0,0,0,5,7,1,0,22,7,3,0,78,1,0,0.75,0,1,0,0.25,0,1,0.25,1,1,0.5,0.25,1,0,0.25,0
0,0,5,14,0,0,47,19,0,4,180,13,0.448275862068966,16,0,0,0,9,17,2,0,44,11,0,2,108,1,1,0.4,0.2,0,0,0,0,1,0.2,1,0,0.2,0,1.33333333333333,0.666666666666667,1,0.4
0,0,2,4,1,0,14,4,0,1,26,6,0.3,15,0,0,0,4,4,3,1,43,16,2,6,61,1,0,0.333333333333333,0,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,0.666666666666667,0
0,0,4,5,2,0,23,8,1,2,26,10,0.833333333333333,6,0,1,0,2,3,2,0,40,12,1,0,60,1,0.090909090909091,0.5,0.25,0.5,0,0.25,0,1,0.25,1,0,0.25,0,1.8,0,0.5,0
1,0,8,9,8,3,103,40,5,5,78,36,1.125,0,0,0,0,1,1,0,0,4,1,0,0,9,1,1,0.272727272727273,0.181818181818182,1,0,0.272727272727273,0,1,0.181818181818182,1,1,0.272727272727273,0.090909090909091,2.83333333333333,1,0.727272727272727,0.090909090909091
0,0,3,6,1,0,23,9,2,3,29,8,0.571428571428571,8,0,0,0,9,9,4,0,34,12,3,0,71,1,1,0.5,0.5,1,0,0.5,0,1,0.5,1,0,0.5,0,1,0.25,0.5,1
0,0,2,4,2,0,21,6,0,2,45,10,0.32258064516129,4,0,0,0,2,2,1,0,12,4,0,1,17,1,0,0.4,0,0,0,0,0,1,0.2,1,0,0.4,0,1,0,0.6,0
0,0,0,3,1,0,16,6,0,2,22,8,0.258064516129032,4,0,0,0,2,2,1,0,12,4,0,1,17,1,0.666666666666667,0.4,0.4,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0
1,0,8,16,2,0,57,19,2,5,93,16,0.271186440677966,22,0,0,0,5,16,6,0,73,25,0,6,139,0.5,0.333333333333333,1,1,0.5,0,1,0,1,1,0.6,0.5,1,1,0.5,0.302325581395349,1,1
1,0,11,27,3,5,115,46,2,11,199,31,0.525423728813559,22,0,0,0,5,16,6,0,73,25,0,6,139,1,1,1,1,0.5,0,1,0,1,1,0.75,0.5,1,1,0.864406779661017,0.651162790697674,1,1
0,0,0,6,0,0,27,7,0,1,67,9,1,0,0,0,0,27,27,0,0,105,0,0,0,231,0.538461538461538,0,0.875,0,0,0,0,0,1,0.125,0,0,0,0,0.299319727891156,0.211009174311927,1,1
0,0,3,8,1,1,41,13,2,2,63,24,0.470588235294118,27,0,0,0,8,11,2,2,85,33,7,6,95,1,0.5,0.4,0.2,0.333333333333333,0,0.2,0,1,0.2,1,0,0.2,0,1,0.90625,0.2,0.6
0,0,2,2,1,0,10,3,0,0,23,6,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
0,0,1,3,3,0,17,6,1,1,33,13,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,0.75,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0,0.25,0
1,0,9,18,8,0,78,20,0,5,129,30,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,0.625,0,0,0,0,0,1,0.125,1,1,0.5,0.125,1,0,0.125,0
0,0,6,9,4,0,37,13,2,1,77,15,0.9375,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,1,0,1,0,0.333333333333333,0,1,0.333333333333333,1,0,0.333333333333333,0,0,0,0,0
0,0,2,4,1,0,17,5,0,0,35,6,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
0,0,4,5,0,0,16,4,0,0,29,2,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0
0,0,3,16,9,4,120,45,4,10,117,40,1,0,0,0,0,1,1,0,0,4,1,0,0,9,1,1,0.285714285714286,0.285714285714286,1,0,0.142857142857143,0,1,0.285714285714286,1,0,0.428571428571429,0,1,0,0.571428571428571,0
0,0,15,8,2,10,87,31,21,3,74,23,1,0,0,0,0,2,1,0,0,6,2,2,0,6,1,1,0.1,0.3,1,0,0.3,0,1,0.1,1,0.923076923076923,0.1,0.8,1,0.952380952380952,0.2,0.9
0,0,3,2,1,0,20,8,1,1,26,6,0.117647058823529,45,0,0,0,22,28,20,10,171,73,14,1,372,1,0.2,0.333333333333333,0.333333333333333,0.05,0,0.333333333333333,0,1,0.333333333333333,1,0.064516129032258,0.333333333333333,0.333333333333333,0.088607594936709,0.005681818181818,1,0.333333333333333
0,0,1,8,0,0,26,11,0,2,72,5,0.384615384615385,8,0,0,0,6,12,1,0,31,10,4,2,45,1,0,0.5,0,0,0,0,0,1,0.25,1,0,0.25,0,1,0.5,0.75,0.5
0,0,9,29,0,1,81,18,2,4,114,26,0.634146341463415,15,0,0,0,9,12,2,0,45,18,6,4,89,1,0,0.444444444444444,0,1,0,0.111111111111111,0,2,0.222222222222222,1,0,0.111111111111111,0,1,1,0.555555555555556,0.555555555555556
0,0,4,5,2,0,35,11,3,3,36,15,0.46875,21,0,0,0,21,9,4,2,59,21,20,0,90,1.5,0,1,0,1.5,0,1,0,1,0.5,0.190476190476191,0,1,0,0.72,0.264705882352941,1,1
0,0,13,12,5,0,49,18,6,0,102,13,0.039634146341464,314,0,14,0,247,177,72,0,984,312,167,3,1506,1,0.5625,0.5,1,1,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.5,0.5,1,0.175438596491228,0.5,0.5
1,0,2,8,0,0,18,6,3,1,22,3,1,0,0,1,0,3,4,0,0,11,3,0,0,26,1,1,0.5,0.5,1,0,0.5,0,1,0.5,1,0,0.5,0,1,1,1,1
0,0,72,23,12,6,256,80,56,2,219,49,0.471153846153846,55,0,0,0,108,44,3,9,348,105,80,13,333,1,1,1,1,1,0,1,0,1,1,0.409090909090909,0,1,0,0.487804878048781,0.422505307855626,1,1
0,0,2,5,0,2,30,11,0,3,43,13,0.40625,33,0,0,0,8,17,6,5,87,33,3,5,157,1,0.75,0.5,0.5,0,0,0,0,1,0.5,0.5,0,0.5,0,0.533333333333333,0,0.5,0
0,0,8,3,1,1,40,13,10,1,45,14,0.137254901960784,89,0,0,0,49,52,16,10,372,148,71,9,490,1,0.5,0.25,0.25,1,0.5,0.25,0.25,1,0.25,0.4,0.130434782608696,0.25,0.5,0.111111111111111,0.086455331412104,0.25,0.75
1,0,4,4,0,0,30,6,2,1,53,8,0.380952380952381,13,0,0,0,5,6,0,0,25,5,1,2,68,1,1,0.5,0.5,1,0,0.5,0,1,0.5,1,0.5,0.5,1,0.617647058823529,0,1,0
0,0,8,10,0,0,38,9,2,4,72,8,0.8,2,0,0,0,3,3,0,0,11,3,0,2,24,1,0,0.285714285714286,0,1,0,0.142857142857143,0,1,0.142857142857143,1,1,0.428571428571429,0.142857142857143,1,0.810810810810811,0.714285714285714,0.857142857142857
0,0,8,10,0,0,38,9,2,4,72,8,0.8,2,0,0,0,3,3,0,0,11,3,0,2,24,1,0,0.285714285714286,0,1,0,0.142857142857143,0,1,0.142857142857143,1,1,0.428571428571429,0.142857142857143,1,0.810810810810811,0.714285714285714,0.857142857142857
0,0,1,1,0,0,7,1,0,0,11,2,0.333333333333333,4,0,0,0,2,6,0,0,15,5,0,2,25,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
0,0,10,22,2,1,76,28,4,6,106,26,0.666666666666667,13,0,0,0,4,13,0,0,44,14,3,7,66,1,0,0.428571428571429,0,1,0,0.571428571428571,0,1,0.285714285714286,1,0,0.285714285714286,0,1,1,0.571428571428571,0.142857142857143
0,1,6,1,1,2,34,11,5,0,49,15,1,0,0,0,0,1,1,0,0,5,2,0,0,13,1,0,0.666666666666667,0,1,0,0.333333333333333,0,1,0.333333333333333,1,1,0.666666666666667,0.333333333333333,1,0,0.666666666666667,0
0,0,1,1,0,0,6,2,1,0,8,2,1,0,0,0,0,1,1,0,0,3,1,0,0,8,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0
0,0,4,2,1,1,25,8,2,0,45,7,1,0,0,0,0,1,1,0,0,5,2,0,0,13,1,0,0.75,0,1,0,0.25,0,1,0.25,1,1,0.75,0.25,1,0,0.5,0
0,0,9,7,2,4,62,25,8,3,145,17,1,0,0,0,0,2,2,0,0,6,2,0,0,24,1,0,0.6,0,1,1,0.4,0.2,1,0.4,1,0,0.6,0,1,0,0.8,0
0,0,5,4,1,0,26,6,5,0,29,5,0.833333333333333,1,0,0,0,2,1,0,1,8,4,2,0,18,1,0,1,0,1,0,1,0,1,0.5,0.833333333333333,0,1,0,1,0,1,0
0,0,12,3,2,4,55,14,11,2,56,12,0.041958041958042,274,0,2,0,313,163,33,60,1032,333,290,13,1402,1,1,1,1,1,1,1,1,1,1,1,0.040485829959514,1,1,0.138888888888889,0.045406546990496,1,1
0,0,2,1,1,0,10,3,2,0,14,4,1,0,0,0,0,1,1,0,0,5,2,0,0,15,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
0,0,1,2,0,0,12,5,1,2,33,5,0.833333333333333,1,0,0,0,2,2,0,0,7,3,1,0,19,1,0,0.25,0,1,0,0.25,0,1,0.25,1,0,0.25,0,1,0,0.5,0
1,0,16,5,4,5,74,15,12,0,79,19,1,0,0,0,0,1,1,0,0,4,2,0,0,5,1,1,0.222222222222222,0.222222222222222,1,1,0.222222222222222,0.222222222222222,1,0.111111111111111,1,0,1,0,1,0,1,0
0,0,27,17,4,8,122,29,25,1,131,25,1,0,0,0,0,1,1,0,0,4,2,0,0,5,1,1,0.142857142857143,0.285714285714286,1,1,0.142857142857143,0.285714285714286,1,0.142857142857143,1,0,1,0,1,0,1,0
0,0,5,5,1,0,20,4,1,1,18,8,1,0,0,0,0,1,1,0,0,3,0,0,0,3,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0,1,0,1,0
0,0,7,22,2,0,80,26,4,8,153,23,1,0,0,0,0,1,1,0,0,5,2,0,0,10,1,0,0.25,0,1,0,0.125,0,1,0.25,1,0,0.125,0,1,1,0.625,0.75
0,0,12,6,0,1,33,6,6,0,44,6,0.113207547169811,47,0,0,0,49,48,3,3,218,80,36,6,614,0.5,0,0.8,0,1,0.5,0.4,0.8,1,0.2,1,0.25,0.2,1,1,0.5,0.2,0.8
0,0,7,9,3,0,33,12,0,1,89,12,0.631578947368421,7,0,0,0,8,6,2,0,33,9,4,1,47,1,1,0.6,0.4,0,0,0,0,1,0.4,1,1,0.4,0.4,1,0,0.6,0
0,0,3,1,0,1,13,4,2,0,12,3,0.2,12,0,0,0,12,14,2,0,45,14,3,2,83,1,0,1,0,1,0,0.5,0,1,0.5,1,0,0.5,0,0.25,0,0.5,0
0,0,5,10,4,6,56,22,0,4,146,23,0.186991869918699,100,0,7,0,61,104,12,6,461,209,21,25,1071,1,0,0.4,0,0,0,0,0,1,0.2,1,0.153846153846154,0.2,0.4,1,0.884615384615385,0.2,0.8
0,0,33,114,0,3,273,77,9,9,349,55,0.982142857142857,1,0,0,0,2,8,0,0,10,0,0,0,6,1,1,0.407407407407407,0.388888888888889,1,0,0.055555555555556,0,1,0.074074074074074,1,0,0.055555555555556,0,1,1,0.87037037037037,0.240740740740741
0,0,1,2,0,0,6,1,0,0,11,2,1,0,0,0,0,2,2,0,0,4,0,0,0,8,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0
0,0,3,7,0,0,39,14,0,5,51,10,1,0,0,0,0,2,2,0,0,6,1,0,0,6,1,1,0.333333333333333,0.666666666666667,0,0,0,0,1,0.333333333333333,1,0,0.333333333333333,0,1,0,1,0
0,0,12,23,4,0,108,45,10,13,231,42,1,0,0,0,0,1,1,0,0,5,1,0,0,11,1,1,0.333333333333333,0.111111111111111,1,1,0.333333333333333,0.222222222222222,1,0.333333333333333,1,1,0.444444444444444,0.333333333333333,1,0,0.777777777777778,0
0,0,2,2,0,0,12,4,2,1,17,4,0.5,4,0,0,0,5,4,0,0,21,7,2,2,38,1,0,0.333333333333333,0,1,0,0.333333333333333,0,1,0.333333333333333,0.4,0,0.666666666666667,0,1,0.416666666666667,0.333333333333333,0.666666666666667
0,0,5,7,1,0,45,16,1,5,99,12,0.857142857142857,2,0,0,0,5,8,0,0,26,10,0,2,75,1,0.625,0.222222222222222,0.555555555555556,1,0,0.111111111111111,0,1,0.111111111111111,0.625,0,0.555555555555556,0,1,0,0.333333333333333,0
0,0,6,5,2,0,28,8,0,1,41,10,0.714285714285714,4,0,0,0,4,3,1,0,13,5,1,0,40,1,0.5,0.5,0.5,0,0,0,0,1,0.5,1,0.5,0.5,0.5,1,0,0.5,0
0,0,5,19,6,3,105,42,3,10,180,31,0.885714285714286,4,0,0,0,3,7,0,0,34,17,0,4,98,1,1,0.166666666666667,0.166666666666667,1,0,0.166666666666667,0,1,0.166666666666667,1,0,0.166666666666667,0,1,0.794871794871795,0.333333333333333,0.666666666666667
1,0,8,12,2,0,67,18,1,1,172,13,1,0,0,0,0,1,1,0,0,6,3,0,0,26,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0
0,0,5,4,2,0,26,8,0,1,38,10,1,0,0,1,0,3,3,0,0,11,4,0,0,39,1,1,0.5,0.5,0,0,0,0,1,0.5,1,1,0.5,0.5,1,1,0.5,0.5
0,0,10,9,3,1,53,11,6,1,66,18,1,0,0,0,0,1,1,0,0,3,0,0,0,3,1,1,0.5,0.5,1,1,0.5,0.5,1,0.5,1,0,0.5,0,1,0,0.5,0
0,0,0,1,0,0,3,1,0,0,9,2,1,0,0,0,0,2,1,0,0,4,1,1,0,9,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
0,0,10,11,5,1,62,13,4,2,96,28,1,0,0,0,0,1,1,0,0,6,2,0,0,12,1,1,0.333333333333333,0.333333333333333,1,0,0.333333333333333,0,1,0.333333333333333,1,0,1,0,1,0,0.333333333333333,0
